circuit_name,ABAT,AGTR1,AHR,ALOX5,ANXA2,BST1,BTK,C5AR1,CA12,CACNA1B,CACNA1C,CACNA1S,CD3E,CD247,CD4,CDA,CD52,CHRNA4,CHRNB2,CNR2,CSF2RB,CSF3R,TYMP,EGFR,EZH2,FCER1G,FCGR2A,FCGR3B,FGFR3,GHR,HBA1,HBB,HMGCR,ICAM1,IFNAR2,IFNG,IL1B,IL1R1,IL2RB,IL2RG,ITGAL,JAK3,KCNA3,KCNC1,KRT2,LCK,LPL,LTA,TACSTD2,MST1R,NFKB1,NNMT,NPR1,PIK3CD,PIK3CG,PLAT,PPARG,PSMB8,PSMB9,PSMB10,PTAFR,RYR1,SCN1B,SCN2A,SCN4A,SCN8A,PMEL,SLC5A1,SRD5A1,AKR1D1,ELOVL4,SYK,TFPI,TGFB1,TNF,TNFRSF1A,TYK2,TYR,VDR,VEGFA,VWF,AOC3,IL1RL2,HCAR3,TUBB3,HRH3,S1PR5,SLC12A5,SLAMF7,NOD2,DGAT2,VKORC1L1,HCAR2
Apoptosis: TRAF1,-0.0,-0.0,0.02514187745737855,0.019647546188726446,0.024070997578354972,0.0,0.02145484173022812,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.01912952904586956,-0.01838070335609415,-0.0,0.0,0.0,0.01956333101405638,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.014434912173433845,0.01773351052299228,0.01881163308805631,0.0,0.0,-0.0,-0.0,0.020268546104735552,0.00333483700961268,0.0,-0.0,-0.0,0.01911195556750572,0.0,0.01637147525095061,0.024950442093611375,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01697577043452881,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.01782081274210411,0.022802358711845338,0.0,-0.0,-0.0,-0.0,0.0,0.016224051631557546,-0.0,0.0,-0.0,-0.0,-0.0,-0.015829243194480636,0.0,0.0,-0.0,-0.0,0.0
Apoptosis: BAX*,-0.0,-0.0,-0.0,3.58973891195076e-11,0.0,0.0,3.800587178557106e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.545084449172356e-11,-0.0,0.0,0.0,0.0,2.282145134729556e-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4.0302884684719784e-11,0.0,0.0,0.0,3.1266389402841846e-11,3.624710226429349e-11,2.956919262214487e-11,0.0,0.0,-0.0,0.0,3.116744394046173e-11,-8.541818252562316e-12,0.0,0.0,0.0,0.0,-0.0,-0.0,3.5062038687789506e-11,0.0,-0.0,0.0,4.921938576934673e-11,3.992435387953865e-11,0.0,-0.0,0.0,0.0,-0.0,0.0,1.4516719536210339e-11,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0314964655367046e-11,0.0,4.009505958094546e-11,0.0,9.124449727714757e-11,0.0,-0.0,-0.0,0.0,4.873580726933943e-11,0.0,-0.0,0.0,0.0,4.086659371271276e-11,5.330168091423086e-11,-0.0,-0.0,2.1904212486181074e-11
Apoptosis: BAK1*,-0.0,-0.0,-0.0,2.2917989326545162e-11,0.0,0.0,2.4786885202841053e-11,0.0,0.0,-0.0,-0.0,0.0,0.0,1.871205752672241e-11,0.0,0.0,2.2418371370166664e-11,-0.0,0.0,0.0,2.1216132454281578e-11,1.8647484609557316e-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.9089162003613827e-11,0.0,0.0,0.0,1.9331365230280787e-11,2.3578521556916424e-11,1.9435856543924798e-11,0.0,0.0,-0.0,0.0,2.032487437261703e-11,-4.1006642156558855e-12,0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320140639725055e-11,0.0,-0.0,0.0,3.282287537274018e-11,2.7682905384682782e-11,0.0,0.0,0.0,0.0,-0.0,0.0,8.218003850553169e-12,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,7.889466456739008e-12,0.0,2.8455527019169886e-11,0.0,6.341978743947896e-11,0.0,-0.0,-0.0,0.0,3.221946592900181e-11,0.0,0.0,0.0,0.0,2.4865276028328633e-11,3.792135002743908e-11,0.0,-0.0,1.4179594050215188e-11
Apoptosis: TP53*,-0.0,-0.0,0.0,0.0,0.2785629058796501,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14816274926522482,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.051637842721598506,0.0,0.0,0.0,0.26898418620236203,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.052336238060796014,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Apoptosis: FAS**,-0.0,-0.0,0.0,0.0,0.2853415472110149,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14155568814490246,0.12829588901976577,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.26735786751830803,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.06662831018444838,0.3433603921346816,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
Apoptosis: FASLG*,0.0,-0.0,0.0,0.23544707815053048,0.0,0.0,0.21213029335526487,0.0,-0.0,-0.0,-0.0,-0.0,0.37605441105083764,0.4053497929534765,0.0,0.0,0.2822308006672983,0.0,-0.0,0.0,0.23105697881915496,0.23476607102787586,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.21081066960328962,0.1319806123040211,0.0,0.34348769585529654,0.2965340454813248,0.30439773924104585,0.0,0.0,-0.0,-0.0,0.29345844974118196,-0.028788453617511003,0.0,-0.0,0.0,0.0,0.0,0.0,0.2483268240600395,0.0,-0.0,0.0,0.24799520812778897,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.08444704694732193,0.0,0.22748421488887516,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.36932555514409693,0.0,-0.0,-0.0,0.07490089547554676
Apoptosis: BCL2L11,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16931317991854433,0.16148050478219872,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1969705166505711,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.042503184467812725,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.22291653902795341,0.0,-0.0,0.0,0.0
Apoptosis: BID**,0.0,-0.0,-0.0,0.0,-0.20400969641081665,0.0,0.20343217781756598,0.0,-0.0,0.1702630355404091,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20168095450717133,0.3250927375952564,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1484674164173144,0.13844980801967244,0.0,0.0,0.2765462583114301,-0.0,0.14521125102310728,-0.0,0.0,-0.0,-0.0,-0.20623549921282805,-0.0,-0.15215958113700745,0.19632051977514384,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17165161768622703,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5161013541348378,0.0,0.033769930998709834,-0.0,0.25561130425090384,-0.0,0.0,-0.0,-0.0,-0.15326015292444667,-0.0,0.0,0.37379578222251336,0.3007465012499938,0.0,0.24166519483997995,0.0,-0.0,-0.0,0.0,0.0
TGF-beta signaling pathway: CDKN2B,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0006225002153915907,-0.0,-0.0,-0.0,0.0,-7.839451768371432e-05,-9.749977341857262e-05,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,5.5896303188496514e-05,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-9.96431124649463e-05,0.0,-9.754700112628367e-05,-7.380869714627042e-05,-8.118273180862411e-05,-0.0,-0.0,-0.0,-0.0,-7.294064448712452e-05,0.0,-0.0,0.0,0.0,8.944085353586004e-05,0.0,-0.0,-7.362995108366158e-05,-0.0,0.0,2.371604540966325e-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,6.0631466601761856e-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-9.594581138667804e-05,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-7.795334238173337e-05,0.0,-0.0,0.0,0.0
TGF-beta signaling pathway: SMAD4***,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.1437194659052929,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13051775300571317,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10121709215193822,-0.09447840404840196,-0.11439378543306182,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.16460783154669417,0.0,0.0,-0.09861966306324256,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.08183051899214379,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1022257873131846,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.17493245890621664,-0.0,-0.0,-0.0,0.0,-0.0
Osteoclast differentiation: NFKB1,-0.0,-0.0,0.0,0.01842407995386919,0.010130908999703514,0.0,0.01619312936473113,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.015192007066385146,-0.0,-0.0,0.0,0.022493481728508194,0.015941850319070305,0.020924195100496132,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.018635876513661435,-0.0,0.022777378522520226,0.0,0.011736699111171712,0.014410275543353905,0.011328721262338097,0.0,0.0,-0.0,0.0,0.0077932325704580495,-0.001549827350766994,0.0,0.0,0.0,0.008434717122196253,0.0,0.0,0.013874652882708068,0.0,-0.0,0.0,0.0173878352224462,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01023190332797244,0.008619736324507488,0.01501904135481637,0.0,0.03075543330891167,-0.0,0.0,0.0,0.0,0.024558794625202968,0.0,-0.0,0.0,-0.0,0.015865187837598264,0.02889684146186948,0.0,0.0,0.012323646070938214
Osteoclast differentiation: MAP2K1,0.0,-0.0,0.0,0.05585514887653938,0.0,0.0,0.05437696831422049,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0507410426180372,0.0,0.0,0.0,0.071993362540601,0.04797764244536893,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.057917660941693754,-0.0,0.09380913765657668,0.0,0.04060947557898414,0.04890618419816009,0.03648699978887806,0.0,0.0,0.0,0.0,0.023839703406956694,-0.006466077148187296,0.0,0.0,0.0,0.0,-0.0,-0.0,0.04162805780825842,0.0,-0.0,0.0,0.056888967271472524,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.03956202464888619,0.0,0.045537862571496994,-0.0,0.10778566009502419,-0.0,-0.0,-0.0,0.0,0.0783682895456591,0.0,0.0,0.0,0.0,0.05745663576431148,0.09038764249261079,0.0,0.0,0.040473911957771246
Osteoclast differentiation: AKT3,-0.0,0.0,0.6578828411082761,0.5574761630523948,0.4948139893435813,0.0,0.601077269784523,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.45912554117504545,-0.0,-0.0,0.0,0.9397635280119948,0.5440869403321416,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.15207938589953865,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.17223512444201125,0.33132049958366294,0.3476279860220534,0.0,0.0,-0.0,-0.0,0.2701329322885741,0.19775320655388565,-0.0,-0.0,-0.0,0.35411784041780814,0.0,0.0,0.35749588367226487,0.0,-0.0,0.21564937988239385,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.43127215207926345,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.13045463341162714,0.5619809623315498,0.0,-0.0,-0.0,0.0,0.0,0.37064421676727927,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Osteoclast differentiation: FOS,0.0,-0.0,0.0,0.07048240028953603,0.0,0.06659496590524376,0.05970669565149647,0.0701719872816249,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.05085085771936077,-0.0,0.0,0.0,0.07816171238055356,0.07220783389489556,0.06248142256394284,-0.0,0.0,0.07918733979597059,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.06757700416260362,-0.0,0.07767021640996338,0.0,0.03594839517108855,0.051829964509934545,0.040586042756012096,0.05409335394361449,0.0,-0.0,0.0,0.024086949884593267,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.050977189925359594,0.0,-0.0,0.0,0.056643614554000896,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.09030248373697125,-0.0,0.054901235343951804,0.03249985554814107,0.0,0.06364213766446096,0.0,0.09665446910215118,-0.0,0.0,0.0,0.0,0.06874815116129586,0.0,-0.0,0.0,0.0,0.051617282551682346,0.07921659023362349,0.0,0.0,0.035157955209035925
Osteoclast differentiation: NFKB2,-0.0,-0.0,0.0,0.027276321371691153,0.013352839322817646,0.0,0.025735130489367566,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.023658702994657155,-0.0,-0.0,0.0,0.035935317154119635,0.024042133521607664,0.031778478272474334,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.060717450519707776,0.030784101284278022,-0.0,0.03589393749405305,0.0,0.017181663866883277,0.022518275677560463,0.018486876494985746,0.0,0.0,-0.0,0.0,0.013802510244091902,-0.0025381755548662004,0.0,0.0,0.0,0.012443538768303623,0.0,0.0,0.023297455674271626,0.0,-0.0,0.0,0.02668086397926074,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.031599993510915865,-0.0,0.0,0.01579295456891598,0.0,0.027370760620069746,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.030051026789737523,0.0,-0.0,0.0,-0.0,0.022460091443239336,0.03261371786836823,0.0,-0.0,0.01489238223053198
Antigen processing and presentation: PSME3,-0.0,-0.0,0.0,0.7893567888937825,0.33737711202407505,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,0.9145729554138757,0.6633932845101713,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8964186823183472,1.0,0.5647741706372502,0.0,1.0,1.0,1.0,0.9660482505776208,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.80138054021995,0.0,0.9540471835296886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,0.3777555638490795
Toll-like receptor signaling pathway: TNF,-0.0,-0.0,0.0,0.3799599758989683,0.12154947948224815,0.0,0.3984179496069928,0.2896159709497947,0.0,-0.0,-0.41639779663064586,-0.0,0.0,0.24228202977411245,0.0,0.0,0.3136422510325473,-0.0,-0.0,0.3539301274451894,0.39428949978111477,0.33764938198148375,0.0,-0.0,0.0,0.3592282371507269,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.4430598791362141,0.0,0.21700796828367674,0.0,0.22512238818665672,0.2964059402760755,0.3029400230657478,0.37377786745933417,0.0,-0.0,0.0,0.26441345982988823,0.0,0.0,0.0,0.0,0.09886000310073685,0.0,0.0,0.37260507711296875,0.0,-0.6287041534514648,0.0,0.2614873274702537,0.316555489987148,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.39236174226011994,-0.0,0.2887895288802545,0.2222746201952473,0.0,0.42984623180200043,0.0,0.0,-0.0,0.0,0.0,0.0,0.2895925764110133,-0.0,-0.0,0.0,-0.0,0.22841429462880053,0.3262453706336735,0.0,-0.0,0.12522862551836436
Natural killer cell mediated cytotoxicity: TNF,-0.0,-0.0,0.0,0.4009342228898435,0.0,0.2749319045975157,0.41478119506005534,0.3565188877397738,0.0,-0.0,-0.5027041914212534,-0.0,0.32795379948536163,0.3402531594383217,0.0,0.0,0.31731385161419473,-0.0,-0.0,0.41693722819957874,0.32815905280831675,0.3861985477098734,0.0,-0.6614745053407514,0.0,0.3527341286098863,0.0,0.0,0.0,-0.0,0.4415968073757847,1.0,0.0,0.0,0.4410077695501218,0.0,0.13317637399192656,0.0,0.19401151910508643,0.3126681744593661,0.36032489594834344,0.4619401790047946,0.0,-0.0,0.0,0.33663509530983515,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.4300482162093714,1.0,-0.7619909210668907,0.0,0.20271874083026892,0.3772421202879404,0.7386999840799352,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.4661477364519432,-0.0,0.40662534368545894,0.13113880903534392,0.0,0.5242238679166532,0.0,0.0,-0.0,-0.0,0.0,0.0,0.16635052498861824,-0.0,-0.0,0.0,-0.0,0.18442596804289313,0.0,0.0,-0.0,0.0671545563425671
TNF signaling pathway: AKT3,-0.0,-0.0,0.0,0.4630671681046137,0.0,0.0,0.5842003642567523,0.3183006336251045,0.0,0.0,-0.7246528812918772,0.0,0.3739117903859169,0.382019418546864,0.0,0.0,0.4395735392373949,-0.0,-0.0,0.5973463203080643,0.45240938288649046,0.39881624962324297,0.0,-1.0,0.0,0.39126714695625286,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.632624501256828,0.0,0.19482999365648634,0.0,0.29282064103654126,0.41567300622888376,0.4628346024700547,0.6005005842779453,0.0,0.0,0.0,0.46200119997634564,0.032199650059139134,1.0,0.0,0.0,0.0,-0.0,-0.0,0.5875353466247742,0.0,-1.0,0.0,0.33991692715247973,0.5300588506110885,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.49441592760424535,-0.0,0.3969690017843829,0.22958657964926027,0.0,0.6802214519521345,0.0,0.0,-0.0,0.0,0.0,0.0,0.3256636473228288,0.0,0.0,0.0,-0.0,0.24638321842712557,0.0,0.0,0.0,0.13501109711748052
TNF signaling pathway: BAG4,-0.0,-0.0,0.0,0.5018214342553002,0.28884972426390887,0.0,0.5705348995699489,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.43586219088566963,0.0,0.0,0.5669499481081948,-0.0,-0.0,0.0,0.6621838298158693,0.4210295478011632,0.6587790131469463,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5816210142546538,0.0,0.47859388777442496,0.0,0.5265230273393243,0.5359966301276844,0.474616893702965,0.5332146292293083,0.0,-0.0,0.0,0.4328010248058337,0.0,0.0,0.0,0.0,0.22522052762746325,0.0,0.0,0.5312455711222934,0.0,-0.0,0.0,0.6342698050668921,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5612669548568505,0.0,-0.0,0.0,0.0,0.0,0.0,0.5992791400806908,0.0,0.5449963319911132,0.0,0.0,-0.0,0.0,0.0,0.0,0.7131804204555416,-0.0,-0.0,0.0,-0.0,0.540117614659026,0.7002509900770392,0.0,-0.0,0.298747151628953
TNF signaling pathway: CHUK*,-0.0,-0.0,0.1037968980031947,0.1623628454484634,0.10032357817788728,0.0,0.18719275099420782,0.0,0.0,-0.06822835939294528,-0.0,-0.0,0.0,0.14442745844281502,0.0,0.0,0.1735890235882452,-0.07832728166724472,-0.0,0.21021295397442588,0.20545805257490446,0.11591414510327333,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1932612917909987,0.0,0.11164663785978549,0.0,0.13552042985525015,0.15930159493525853,0.1548460331311521,0.18788221418772105,0.0,-0.08951472869688715,0.0,0.16123121208800612,-0.0,0.0,0.0,0.0,0.08925742093341223,0.0,0.0,0.190022237289414,0.0,-0.0,0.0,0.16398183897287547,0.1621228561393499,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.14115884244902938,0.0,0.20274694452324998,0.0,0.0,-0.0,0.0,0.0,0.0,0.14348493898175516,-0.0,-0.0,0.0,-0.0,0.13585287837326504,0.0,0.0,-0.0,0.060235160595116875
TNF signaling pathway: NFKB1*,-0.0,-0.0,0.0,0.17239328544943266,0.0,0.0,0.20792259657581943,0.09694934879317305,0.0,-0.0,-0.24365577028994911,0.0,0.0,0.13758789521244372,0.0,0.0,0.16198668599471666,-0.0,-0.0,0.2149375585408978,0.18574787907766127,0.13779829920232564,0.0,-0.3330386941343464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349707732771938,0.0,0.07509695491985978,0.0,0.10936384977944602,0.15183149428629614,0.1666222149736458,0.21865218248138282,0.0,-0.0,0.0,0.17217424901583428,0.010281974450097353,0.0,0.0,0.0,0.05010254647914024,0.0,0.0,0.21405691566464488,0.0,-0.3394903644707996,0.0,0.1334017658534594,0.19032476292649525,0.3643686058603714,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1674047747742508,-0.0,0.12296879533808193,0.08195216959248768,0.0,0.2397733872410871,0.0,0.0,0.0,0.0,0.0,0.0,0.1390379982688921,-0.0,-0.0,0.0,-0.0,0.09269638102659848,0.14195027812767674,0.0,-0.0,0.05669889884961497
TNF signaling pathway: JUN*,-0.0,-0.0,0.0,0.24679729869234673,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.2883802135224891,-0.0,-0.0,0.0,0.37211404845966833,0.2059669071668762,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.2543380555758242,0.0,0.29380666307393183,0.25605164387742513,0.2365501162579689,0.0,0.0,0.0,0.0,0.23909731200663917,0.054954355679260596,0.0,0.0,0.0,0.0,0.0,0.0,0.21751854822473374,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.29509162865997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3360130724955277,0.0,0.0,0.0,0.0,0.2681613030904335,0.0,0.0,0.0,0.1571269472211277
TNF signaling pathway: MAPK14*,-0.0,-0.0,0.0,0.18354317200958398,0.0,0.1284834729067038,0.1973214188293349,0.1518442033262152,0.0,-0.0,-0.26960877248313686,0.0,0.13625214688431347,0.1391737817571112,0.0,0.0,0.15500456416048589,-0.0,-0.0,0.20370368973027722,0.18850526360991926,0.17539261379631252,0.0,-0.0,0.0,0.16801910784609536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24745011318795598,0.0,0.07458389763123459,0.0,0.10005601543793088,0.15352153626529327,0.1625171709932306,0.23272019120080753,0.0,-0.0,0.0,0.15494948101768927,0.0,0.0,0.0,0.0,0.040654234055599016,0.0,0.0,0.20697502779616694,0.0,-0.37000437926158725,0.0,0.1323750507491485,0.19822863348269557,0.3714004909239027,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.21294047328039792,-0.0,0.17369088547313832,0.07217080709222376,0.0,0.25258270111505865,0.0,0.0,-0.0,-0.0,0.0,0.0,0.12770335784500408,-0.0,-0.0,0.0,-0.0,0.0921836134982511,0.13019112665130345,0.0,0.0,0.052067195606869
TNF signaling pathway: IKBKG,-0.0,0.0,0.004702364087281851,0.0044562925498278574,0.0051185902227791165,0.0,0.0037911619610087287,0.0,0.0,-0.0030262500658978612,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0051234191480399,-0.0032419795268586495,-0.0,0.0,0.006008160792857291,0.005248177684234134,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004427726671918564,0.0,0.004901126058726592,0.004559759652340018,0.0033720320616333122,0.0,0.0,-0.004170410475076678,0.0,0.0,-0.0,-0.0,0.0,0.0,0.003950518793194464,0.0,0.0,0.0032144375066762653,0.0,-0.0,0.0,0.006949341719791785,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.005461192319427049,0.003926193142668351,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.007095099630498012,-0.0,-0.0,0.0,-0.0,0.005537607888677375,0.00776534929493097,0.0,0.0,0.003231742611725159
